pair_id,case_id,slug,match_rule,title_similarity,token_jaccard,left_row_number,right_row_number,left_title,right_title,left_doi,right_doi,left_year,right_year,left_source,right_source,human_same_report,human_same_study,reviewer_id,review_notes
bff8a468f05584fc3d02,20,deep_learning_predictive_maintenance,exact_normalized_title,1.0,1.0,5933,8645,Machine Learning-Based Predictive Maintenance at Smart Ports Using IoT Sensor Data,Machine Learning Based Predictive Maintenance at Smart Ports Using IoT Sensor Data,https://doi.org/10.3390/s25133923,https://doi.org/10.20944/preprints202505.2382.v1,2025.0,2025.0,OpenAlex,OpenAlex,,,,
a211dc0bf579b9408272,8,gender_pay_gap,exact_normalized_title,1.0,1.0,544,1344,"Regional Integration in South Asia: Implications for Green Growth, Female Labor Force Participation, and the Gender Wage Gap","Regional Integration in South Asia : Implications for Green Growth, Female Labor Force Participation, and the Gender Wage Gap",https://doi.org/10.1596/1813-9450-9119,,2020.0,2020.0,OpenAlex,OpenAlex,,,,
ffaa258bcbf62b294077,9,intelligent_tutoring_scores,exact_normalized_title,1.0,1.0,1247,3122,IMPACT OF SCHOOL FACILITIES ON STUDENTS’ ACADEMIC ACHIEVEMENT.,Impact Of School Facilities On Students Academic Achievement.,https://doi.org/10.21474/ijar01/6034,https://doi.org/10.5281/zenodo.1155104,2017.0,2017.0,OpenAlex,OpenAlex,,,,
324910079d839c4d5b5a,16,microplastics_freshwater,exact_normalized_title,1.0,1.0,2345,2963,Toxic impact of polystyrene microplastic particles in freshwater organisms.,Toxic Impact of Polystyrene Microplastic Particles in Freshwater Organisms,10.1016/j.chemosphere.2022.134373,10.2139/ssrn.4024040,2022,2022,EuropePMC,EuropePMC,,,,
def8113119f6c891afac,13,marine_protected_areas,exact_normalized_title,1.0,1.0,135,1011,A meta‐analysis examining how fish biodiversity varies with marine protected area size and age,A meta-analysis examining how fish biodiversity varies with marine protected area size and age,https://doi.org/10.1002/ecs2.4733,https://doi.org/10.1101/2023.03.27.534372,2023,2023,OpenAlex,OpenAlex,,,,
f02595139024c9cdec84,12,llm_higher_education,exact_normalized_title,1.0,1.0,6253,7991,I see you: teacher analytics with GPT-4 vision-powered observational assessment,I See You: Teacher Analytics with GPT-4 Vision-Powered Observational Assessment,10.1186/s40561-024-00335-4,,2024.0,2024.0,CORE,CORE,,,,
75363ca7d8f798bb75af,16,microplastics_freshwater,exact_normalized_title,1.0,1.0,758,1577,"The first evidence of microplastic presence in the River Nile in Khartoum, Sudan: Using Nile Tilapia fish as a bio-indicator.","The first evidence of microplastic presence in the River Nile in Khartoum, Sudan: Using Nile Tilapia fish as a bio-indicator",10.1016/j.heliyon.2023.e23393,,2024,2024,EuropePMC,EuropePMC,,,,
a10e3558a6e7f2df6f43,5,cash_transfers_education,exact_normalized_title,1.0,1.0,399,3093,Comparing four service delivery models for adolescent girls and young women through the ‘Girl Power’ study: protocol for a multisite quasi-experimental cohort study,Comparing four service delivery models for adolescent girls and young women through the Girl Power' study: Protocol for a multisite quasi-experimental cohort study,https://doi.org/10.1136/bmjopen-2017-018480,https://doi.org/10.17615/0z0z-sp06,2017.0,2020.0,OpenAlex,OpenAlex,,,,
e967dfb123f939930c56,7,restorative_justice_recidivism,exact_normalized_title,1.0,1.0,545,1494,Sexual Violence and Restorative Justice: Addressing the Justice Gap,Sexual violence and restorative justice ::addressing the justice gap /,,10.1093/oso/9780198858638.001.0001,2022.0,2023.0,CORE,CORE,,,,
bbde03dfff172ad88c79,20,deep_learning_predictive_maintenance,exact_normalized_title,1.0,1.0,550,3847,Predictive Maintenance - Bridging Artificial Intelligence and IoT,Predictive Maintenance -- Bridging Artificial Intelligence and IoT,https://doi.org/10.1109/aiiot52608.2021.9454173,https://doi.org/10.48550/arxiv.2103.11148,2021.0,2021.0,OpenAlex,OpenAlex,,,,
984940d2f3c009f0405b,12,llm_higher_education,exact_normalized_title,1.0,1.0,6990,7860,Utilization of Generative Artificial Intelligence Technologies as Learning Tools among University Students: A Cross-Sectional Study,Utilization of Generative Artificial Intelligence Technologies as Learning Tools among University Students : A Cross-Sectional Study,,10.3991/ijoe.v21i07.54227,2025.0,2025.0,CORE,CORE,,,,
409531cce0c35b850cde,16,microplastics_freshwater,exact_normalized_title,1.0,1.0,1110,1648,"Impact of flooding events on microplastic distribution from rivers to coastal areas: a case study from Tuticorin, Southeast India","Impact of flooding events on microplastic distribution from rivers to coastal areas: a case study from Tuticorin, Southeast India.",,10.1016/j.marpolbul.2025.118471,2025,2025,EuropePMC,EuropePMC,,,,
9aa27ad680a262567984,16,microplastics_freshwater,exact_normalized_title,1.0,1.0,1966,2080,Assessment of marine litter in a pristine ecosystem in deep-waters of the Colombian Caribbean,Assessment of marine litter in a pristine ecosystem in deep-waters of the Colombian Caribbean.,,10.1016/j.marpolbul.2025.118222,2025,2025,EuropePMC,EuropePMC,,,,
bbd85299fdc5a518762f,16,microplastics_freshwater,exact_normalized_title,1.0,1.0,2200,2699,Development and characterization of a carboxymethyl cellulose-alginate hybrid superabsorbent hydrogel designed for water management in agriculture.,Development and characterization of a carboxymethyl cellulose-alginate hybrid superabsorbent hydrogel designed for water management in agriculture,10.1016/j.ijbiomac.2025.146926,,2025,2025,EuropePMC,EuropePMC,,,,
eea7bd05fffa5e5343d7,16,microplastics_freshwater,exact_normalized_title,1.0,1.0,1438,1888,Microplastic toxicity in aquatic organisms across phylogeny.,Microplastic toxicity in aquatic organisms across phylogeny,10.1016/j.aquatox.2025.107501,,2025,2025,EuropePMC,EuropePMC,,,,
d6ef969f87eaed9e523f,7,restorative_justice_recidivism,exact_normalized_title,1.0,1.0,160,341,Forgiveness in Criminal Law through Incorporating Restorative Mediation,Forgiveness in criminal law through incorporating restorative mediation /,,,2017.0,2018.0,CORE,CORE,,,,
a5088034674fccfe84d4,8,gender_pay_gap,exact_normalized_title,1.0,1.0,88,2450,The Gender Wage Gap in Four Countries*,The Gender Wage Gap in Four Countries,https://doi.org/10.1111/j.1475-4932.2006.00313.x,,2006.0,2006.0,OpenAlex,OpenAlex,,,,
adb567a4f228ae5079ba,5,cash_transfers_education,exact_normalized_title,1.0,1.0,194,803,"Challenges and Changes in Gendered Poverty: The Feminization, De-Feminization, and Re-Feminization of Poverty in Latin America","Challenges and changes in gendered poverty: the feminization, de-feminization and re-feminization of poverty in Latin America",https://doi.org/10.1080/13545701.2018.1529417,,2018.0,2019.0,OpenAlex,OpenAlex,,,,
7bbc571594ccaa246039,2,mindfulness_anxiety,exact_normalized_title,1.0,1.0,2261,2279,Effect of a mobile-based intervention on mental health in frontline healthcare workers against COVID-19: Protocol for a randomized controlled trial.,Effect of a Mobile-based Intervention on Mental Health in Frontline Healthcare Workers Against COVID-19: Protocol for a Randomized Controlled Trial,10.1111/jan.14813,10.1101/2020.11.03.20225102,2021,2020,EuropePMC,EuropePMC,,,,
32ad10194e4285367cff,15,indoor_air_pollution_health,exact_normalized_title,1.0,1.0,2894,3752,Effect of In utero Exposure to Air Pollution on Adulthood Hospitalizations,Effect of In-Utero Exposure to Air Pollution on Adulthood Hospitalizations,https://doi.org/10.1007/s11524-023-00803-1,https://doi.org/10.21203/rs.3.rs-3018345/v1,2023.0,2023.0,OpenAlex,OpenAlex,,,,
9dd828d528825742b616,16,microplastics_freshwater,exact_normalized_title,1.0,1.0,2136,2477,Results of a preliminary satellite monitoring survey of marine debris in European seas (July–August 2023) by Sentinel-2,Results of a preliminary satellite monitoring survey of marine debris in European seas (July-August 2023) by Sentinel-2.,,10.1016/j.marpolbul.2025.117778,2025,2025,EuropePMC,EuropePMC,,,,
36b79679e8f99a64dd4f,5,cash_transfers_education,exact_normalized_title,1.0,1.0,1309,1926,Financial Incentives and Student Achievement: Evidence from Randomized Trials *,Financial Incentives and Student Achievement: Evidence from Randomized Trials,https://doi.org/10.1093/qje/qjr045,https://doi.org/10.3386/w15898,2011.0,2010.0,OpenAlex,OpenAlex,,,,
26da741bef7bde961a03,16,microplastics_freshwater,exact_normalized_title,1.0,1.0,1216,1692,Comparing field-based microplastic observations with ocean circulation model outputs in estuarine surface waters along a human population gradient,Comparing field-based microplastic observations with ocean circulation model outputs in estuarine surface waters along a human population gradient.,,10.1016/j.marpolbul.2025.118224,2025,2025,EuropePMC,EuropePMC,,,,
3d8b2cc1ea93c937cf4d,7,restorative_justice_recidivism,exact_normalized_title,1.0,1.0,3183,3223,"State Agency Energy Savings Program: Electricity, Natural Gas,Gasoline","State Agency Energy Savings Program: Electricity, Natural Gas, Gasoline",,,2014.0,2011.0,CORE,CORE,,,,
646f9365cccf93b935d4,12,llm_higher_education,exact_normalized_title,1.0,1.0,5094,8216,Exploring language assessment literacy and needs of English teachers at senior high school level,Exploring language assessment literacy and needs of English teachers at senior high school level.,10.1093/elt/ccy055,10.1080/02188791.2024.2313486,2025.0,2025.0,CORE,CORE,,,,
399b67149beef71bafa4,16,microplastics_freshwater,exact_normalized_title,1.0,1.0,304,1389,"Plastic debris dataset on the Seine riverbanks: up to 38,000 pre-production plastic pellets reported per square meter.","Plastic debris dataset on the Seine riverbanks: up to 38,000 pre-production plastic pellets reported per square meter",10.1016/j.dib.2025.111735,,2025,2025,EuropePMC,EuropePMC,,,,
9b3e46c6637543b765ed,16,microplastics_freshwater,exact_normalized_title,1.0,1.0,1604,1868,Journey of pathogen-loaded macroplastics in a gravel-bed mountain river: Hydrological and geomorphological controls in a probabilistic framework,Journey of pathogen-loaded macroplastics in a gravel-bed mountain river: Hydrological and geomorphological controls in a probabilistic framework.,,10.1016/j.scitotenv.2025.179916,2025,2025,EuropePMC,EuropePMC,,,,
8beebc28c057e41e2678,16,microplastics_freshwater,exact_normalized_title,1.0,1.0,4436,4499,Microplastic consumption induces inflammatory signatures in the colon and prolongs a viral arthritis.,Microplastic consumption induces inflammatory signatures in the colon and prolongs a viral arthritis,10.1016/j.scitotenv.2021.152212,10.1101/2021.08.24.456180,2022,2021,EuropePMC,EuropePMC,,,,
608211c477abccd55f86,16,microplastics_freshwater,exact_normalized_title,1.0,1.0,2175,2664,River plastic transport and storage budget,River plastic transport and storage budget.,10.21203/rs.3.rs-3743805/v1,10.1016/j.watres.2024.121786,2023,2024,EuropePMC,EuropePMC,,,,
aed006dc770f8c64db71,5,cash_transfers_education,exact_normalized_title,1.0,1.0,74,403,"Turning a Shove into a Nudge? A ""Labeled Cash Transfer"" for Education",Turning a Shove into a Nudge?: A 'Labeled Cash Transfer' for Education,https://doi.org/10.1257/rct.1291-1.0,https://doi.org/10.1596/23938,2016.0,2015.0,OpenAlex,OpenAlex,,,,
d7a9003c931e6ed9497f,16,microplastics_freshwater,exact_normalized_title,1.0,1.0,1485,1655,Microbial degradation potential of microplastics in urban river sediments: Assessing and predicting the enrichment of PE/PP-degrading bacteria using SourceTracker and machine learning,Microbial degradation potential of microplastics in urban river sediments: Assessing and predicting the enrichment of PE/PP-degrading bacteria using SourceTracker and machine learning.,,10.1016/j.jenvman.2025.125755,2025,2025,EuropePMC,EuropePMC,,,,
828f5036556caabcf629,16,microplastics_freshwater,exact_normalized_title,1.0,1.0,4272,4604,"A starch-based, crosslinked blend film with seawater-specific dissolution characteristics","A starch-based, crosslinked blend film with seawater-specific dissolution characteristics.",,10.1016/j.carbpol.2022.120181,2023,2023,EuropePMC,EuropePMC,,,,
e13febf1a4bf31d788c9,5,cash_transfers_education,exact_normalized_title,1.0,1.0,777,3021,Addressing High School Dropouts with a Scalable Intervention: The Case of PODER,Addressing High School Dropouts with a Scalable Intervention : The Case of PODER,https://doi.org/10.1596/1813-9450-9085,,2019.0,2019.0,OpenAlex,OpenAlex,,,,
a78389ea9016b662b6d7,15,indoor_air_pollution_health,exact_normalized_title,1.0,1.0,211,3276,Distribution of sources of household air pollution: a cross-sectional study in Cameroon,Distribution of sources of household air pollution: a cross-sectional study in Cameroon.,https://doi.org/10.1186/s12889-021-10350-6,https://doi.org/10.21203/rs.3.rs-21688/v1,2021.0,2020.0,OpenAlex,OpenAlex,,,,
3e4a0b024c4034afed39,16,microplastics_freshwater,exact_normalized_title,1.0,1.0,866,1173,Just around the river bend: the fate of plastic bottle pollution in the Thames Estuary,Just around the river bend: the fate of plastic bottle pollution in the Thames Estuary.,,10.1016/j.marpolbul.2025.118453,2025,2025,EuropePMC,EuropePMC,,,,
3a806a18c299d2091e39,16,microplastics_freshwater,exact_normalized_title,1.0,1.0,579,1082,Tire wear particles drive size-dependent loss of freshwater bacterial biofilm diversity.,Tire Wear Particles Drive Size-Dependent Loss of Freshwater Bacterial Biofilm Diversity,10.1016/j.envpol.2025.127004,,2025,2025,EuropePMC,EuropePMC,,,,
2107ca0e9cb25ced186e,12,llm_higher_education,exact_normalized_title,1.0,1.0,2384,2421,Artificial intelligence in orthopaedic education: A comparative analysis of ChatGPT and Bing AI's Orthopaedic In‐Training Examination performance,Artificial Intelligence in Orthopaedic Education: A Comparative Analysis of ChatGPT and Bing AI’s Orthopaedic In-Training Examination Performance,10.1002/med4.77,,2024.0,2024.0,CORE,CORE,,,,
974b4c21201ad8b812b6,13,marine_protected_areas,exact_normalized_title,1.0,1.0,2,85,Effects of marine reserve characteristics on the protection of fish populations: a meta‐analysis,Effects of marine reserve characteristics on the protection of fish populations: a meta-analysis,https://doi.org/10.1111/j.1095-8649.2001.tb01385.x,https://doi.org/10.1006/jfbi.2001.1752,2001,2001,OpenAlex,OpenAlex,,,,
fdd6ac9a6d38e2fd55c2,16,microplastics_freshwater,exact_normalized_title,1.0,1.0,7050,7058,Talks,Talks.,,10.1002/2211-5463.13206,2024,2021,EuropePMC,EuropePMC,,,,
2115cf27d89496e7c7cd,3,glp1_cardiovascular,exact_normalized_title,1.0,1.0,3667,4242,The year in cardiology: heart failure The year in cardiology 2019,The year in cardiology: heart failure. The year in cardiology 2019.,https://doi.org/10.15836/ccar2020.167,https://doi.org/10.24170/17-1-4023,2020,2020,OpenAlex,OpenAlex,,,,
8f9f2c927933d57deecb,16,microplastics_freshwater,exact_normalized_title,1.0,1.0,97,1033,MagNanoTrap Enrichment Empowers Ultra-Sensitive Quantification of Mixed Nanoplastic Particles From Environmental Water Samples.,MagNanoTrap enrichment empowers ultra-sensitive quantification of mixed nanoplastic particles from environmental water samples,10.1002/anie.202522823,10.21203/rs.3.rs-6254645/v1,2026,2025,EuropePMC,EuropePMC,,,,
e0af8c7edd8aea3c94c2,19,ai_ethics_autonomous_systems,exact_normalized_title,1.0,1.0,326,328,Ethics of artificial intelligence in radiology: summary of the joint European and North American multisociety statement,Ethics of Artificial Intelligence in Radiology: Summary of the Joint European and North American Multisociety Statement.,10.1186/s13244-019-0785-8,10.1148/radiol.2019191586,2019.0,2019.0,SemanticScholar,SemanticScholar,,,,
5ed6e59643b420f79dfe,7,restorative_justice_recidivism,exact_normalized_title,1.0,1.0,3474,3527,Pelaksanaan Restorative Justice Di Indonesia (Terhadap Tindakan : Kekerasan atau Ancaman Kekerasan Melawan Seorang Pejabat Yang Sedang Melakukan Tugas Yang Sah).,Pelaksanaan restorative justice di indonesia (terhadap tindakan : kekerasan atau ancaman kekerasan melawan seorang pejabat yang sedang melakukan tugas yang sah),,,2024.0,2024.0,CORE,CORE,,,,
6af77a42dd47bed68186,12,llm_higher_education,exact_normalized_title,1.0,1.0,1427,3155,Higher education students’ perceptions of ChatGPT: A global study of early reactions,Higher education students' perceptions of ChatGPT: A global study of early reactions,10.1371/journal.pone.0315011,10.17632/ymg9nsn6kn,2025.0,2025.0,CORE,CORE,,,,
