ID,DOI,Title,Year,Authors,Venue,Abstract,Citations,Concepts,Relevance_Score,AL_Decision,LLM_Decision,LLM_Justification
https://openalex.org/W4406334338,https://doi.org/10.1080/02500167.2024.2424841,Digitising “The Big Lie”: Algorithmic Curation as an Inhibitor of Media Exposure Diversity Online,2024,Julie Reid,Communicatio,"While multiple scholarly disciplines have scrutinised algorithms and their social power, this article examines algorithmic recommender systems in terms of their potential to reduce exposure diversity online.The paper positions the debate on algorithmic content curation within the theoretical framework of media diversity studies, emphasising the normative ideal of media diversity as a social good, and examining the impact of algorithmic behaviour on personal autonomy, specifically focusing on exposure diversity in online environments.The discussion then introduces a complementary concept to Pariser's (2011) notion of the ""filter bubble,"" namely the shrinkage funnel, and discusses this concept in terms of online exposure diversity, personal choice sovereignty, and its potential to initiate the illusory truth effect.The paper reviews selected examples of content restrictive algorithmic behaviour to demonstrate how shrinkage funnels can undermine personal autonomy and prompt detrimental societal or political outcomes.By distinguishing between filter bubbles and shrinkage funnels, this study provides a foundation for future empirical investigations and potential policy interventions aimed at promoting exposure diversity in algorithmically curated online environments.",8,Diversity (politics); Normative; Autonomy; Social media; Computer science,0.1,Include,Include,Matches 3 inclusion term(s).
https://openalex.org/W4200556168,https://doi.org/10.1080/13183222.2021.2003052,Habitual Generation of Filter Bubbles: Why is Algorithmic Personalisation Problematic for the Democratic Public Sphere?,2021,Jernej Kaluža,Javnost - The Public,"In the last decade, digital filter bubbles have become widely discussed phenomena in different fields within the broader discipline of media and communication studies. This paper focuses on the question of why they are problematic for the functioning of the public sphere. This paper argues that algorithmic personalisation can lead to the fragmentation, polarisation, and radicalisation of the public sphere because of the complex relationship between human agency and technology that mutually encourage one another through habitual adaptation. Through the concept of habit, such theoretical grounding enables a critique of existing empirical research regarding the filter bubble effect, with the argument that the main problem is not information isolation or the reduced accessibility/visibility of selected content, but the habitual adaptation of content to individual users, which can explain why users stick to certain content. The article concludes with the finding that the problem of algorithmic personalisation should be studied as a broader historic phenomenon indicative of the decline of the public sphere, which is itself caused by the conflict between public and commercial interests.",35,Public sphere; Personalization; Argument (complex analysis); Filter (signal processing); Agency (philosophy),0.1,Include,Include,Matches 3 inclusion term(s).
https://openalex.org/W4387971369,https://doi.org/10.3390/rel14111359,Religious Filter Bubbles on Digital Public Sphere,2023,Mónika Andok,Religions,"The aim of the study is to present the online processes related to religious phenomena appearing on digital platforms, primarily the practice of content filtering (gatekeeping, echo chamber, filter bubble), and a critical review of the scientific literature on the field. At the same time, the goal is to create a theoretical introduction to the special issue and a comprehensive examination of the scientific context. For the first time, the study shows that, in terms of media content, filtering can appear from two directions. One is the selections from different events by professional journalists during content creation. The media theoretical literature refers to this aspect as the phenomenon of gatekeeping. Filtering in the other direction takes place on the part of the receivers, who choose from among the available media contents. This phenomenon has already been described by several media scholars, with the concept of selective exposure (Klapper), Daily Me (Negroponte), echo chamber (Sunstein) or filter bubble (Pariser). Focusing on the phenomenon of the filter bubble, the study presents this theory, its criticism and its relevance to religious content and religious communities. The second part of the study focuses on religious filter bubbles and presents the related investigations so far. It analyses in detail the document published by the Catholic Church on 28 May 2023, entitled Towards Full Presence, Pastoral Reflection on Engagement with Social Media. During the detailed analytical presentation of the text, the study covers how the opportunities and dangers of network communication and the use of social media appear (including the filter bubble) and what solutions the Catholic Church proposes in this regard.",2,Gatekeeping; Phenomenon; Filter (signal processing); Context (archaeology); Relevance (law),0.1,Include,Include,Matches 3 inclusion term(s).
https://openalex.org/W4403638663,https://doi.org/10.1016/j.isci.2024.111098,Echo chamber formation sharpened by priority users,2024,Henrique Ferraz de Arruda; Kleber A. Oliveira; Yamir Moreno,iScience,"On social media platforms, priority users (e.g., verified profiles on X) are users whose posts are promoted by recommendation algorithms. However, their influence on opinion dynamics, in particular polarization and echo chamber formation, is not well understood. Through computational modeling, we investigate this influence in a stylized setting. By introducing priority user accounts, we find that prioritization can mitigate polarization. However, by incorporating stubborn user behavior, we find that the results change and that priority accounts can exacerbate the formation of echo chambers. In other words, a minority of extremist ideologues can trigger a transition from consensus to polarization. Our study suggests careful monitoring of platform prioritization policies to prevent potential misuse of users with enhanced influence.",5,Echo (communications protocol); Chemistry; Nanotechnology; Materials science; Computer science,0.1,Include,Include,Matches 3 inclusion term(s).
https://openalex.org/W3206388745,https://doi.org/10.3389/fpsyg.2021.641215,Online Intergroup Polarization Across Political Fault Lines: An Integrative Review,2021,Ana‐Maria Bliuc; Ayoub Bouguettaya; Kallam D. Felise,Frontiers in Psychology,"We revisit the construct of political polarization and current distinctions between issue-driven and affective polarization. Based on our review of recent research on polarization from psychology, political science, and communication, we propose to treat polarization as a process that integrates the concepts of social identification (collective self-definition) with ideologically opposed camps - that is, psychological groups based on support or opposition to specific socio-political issues and policies (related to issue-driven polarization), and that of ideological and psychological distancing between groups (related to affective polarization). Furthermore, we discuss the foundations of polarizing groups – and more specifically, the role of conflicting collective narratives about social reality in providing an initial platform for polarization in a technologically networked world. In particular, we highlight the importance of online media in facilitating and enhancing polarization between ideologically opposed camps. As a theoretical contribution, the review provides a more functional conceptualization of polarization that can explain how polarization may occur across partisan fault lines and in domains outside of politics. We conclude with a discussion of new pathways to the study of polarization which this integrative conceptualization opens.",48,Conceptualization; Polarization (electrochemistry); Ideology; Politics; Psychology,0.1,Include,Include,Matches 3 inclusion term(s).
https://openalex.org/W2787138728,,Polarization on Social Media,2018,Kiran Garimella,Aaltodoc (Aalto University),"Social media and the web have provided a foundation where users can easily access diverse information from around the world. However, over the years, various factors, such as user homophily (social network structure), and algorithmic filtering (e.g., news feeds and recommendations) have narrowed the breadth of content that a user consumes. This has lead to an ever-increasing cycle where users on social media only consume content that agrees with their beliefs and hence are recommended more such content, ultimately leading to a polarized society where diverse opinions are not encouraged. This thesis provides a broad overview of polarization on social media, along with algorithmic techniques to identify polarized topics, understanding their properties over time, and finally, to reduce polarization. First, we provide methods to identify polarized topics automatically from social-media streams. Our methods are mainly based on interaction networks, i.e., networks of social media users, connected through certain types of interactions. We first show that polarized topics have a special bi-clustered structure in their retweet network and propose an algorithm to quantify the degree of polarization by using a random walk on this network. We then make use of sub-graph patterns (motifs) in the reply network of users to show that we can easily identify polarized topics using such patterns. Since our analysis does not use content, our methods are able to generalize to any topic, domain and language. Next, we study the dynamic aspects of the process of polarization. We understand what happens to the interaction networks defined above in case of a sudden increase in interest of users on the topic. We then address the question on whether polarization on Twitter has increased over the last 8 years and find evidence to support that it does. Finally, given these findings, we design algorithms to reduce polarization. We propose two approaches. In the first approach, we propose connecting users with opposing viewpoints in order to reduce polarization. Our method takes into account the users' interests and their current level of polarization to help them get connected to the people they feel comfortable in doing so. In the second approach, we take an information-diffusion route. We pose the problem of reducing polarization as a task of spreading information that reaches both sides of the polarized topic.",14,Homophily; Computer science; Social media; Polarization (electrochemistry); Social network (sociolinguistics),0.1,Include,Include,Matches 3 inclusion term(s).
https://openalex.org/W4411890650,https://doi.org/10.1080/29974100.2025.2517191,Reducing echo chamber effects: an allostatic regulator for recommendation algorithms,2025,Nathan Henry; Mangor Pedersen; Matt N Williams; Jamin L.B. Martin; Liesje Donkin,Journal of Psychology and AI,"Objective Recommendation systems are prevalent on the Internet but are prone to feedback loops that cause “echo chamber” effects. These effects can have negative consequences for users’ well-being, diversity of information, and social cohesion. Therefore, there is a need for novel techniques to combat echo chamber effects and promote healthier online experiences. Method We present an allostatic regulator for recommendation systems based on opponent process theory. This regulator can be applied to the output layer of any existing recommendation algorithm to dynamically restrict the proportion of potentially harmful or polarised content recommended to users, based on the users’ recent content history. We implement our prototype algorithm as a code wrapper for a supervised K-Nearest Neighbors algorithm for movie recommendations and evaluate its performance using simulated user data. Results Our results show that allostatic regulation is effective at reducing echo chamber effects in a simulated population. The method can be used for regulating the entire range of possible online content and can adapt to evolving user behaviours. Conclusions The allostatic regulator is a promising technique for mitigating echo chamber effects, providing app developers with a flexible tool to help users self-regulate their online experiences.",2,Echo (communications protocol); Allostatic load; Regulator; Algorithm; Computer science,0.083,Include,Include,Matches 1 inclusion term(s).
https://openalex.org/W4388732626,https://doi.org/10.1017/epi.2023.52,"Online Echo Chambers, Online Epistemic Bubbles, and Open-Mindedness",2023,Cody Turner,Episteme,"Abstract This article is an exercise in the virtue epistemology of the internet, an area of applied virtue epistemology that investigates how online environments impact the development of intellectual virtues, and how intellectual virtues manifest within online environments. I examine online echo chambers and epistemic bubbles (Nguyen 2020, Episteme 17 (2), 141–61), exploring the conceptual relationship between these online environments and the virtue of open-mindedness (Battaly 2018b, Episteme 15 (3), 261–82). The article answers two key individual-level, virtue epistemic questions: (Q1) How does immersion in online echo chambers and epistemic bubbles affect the cultivation and preservation of open-mindedness, and (Q2) Is it always intellectually virtuous to exhibit open-mindedness in the context of online echo chambers and epistemic bubbles? In response to Q1, I contend that both online echo chambers and online epistemic bubbles threaten to undermine the cultivation and preservation of open-mindedness, albeit via different mechanisms and to different degrees. In response to Q2, I affirm that both a deficiency and excess of open-mindedness can be virtuous in these online environments, depending on the epistemic orientation of the digital user.",10,Episteme; Virtue; Epistemic virtue; Epistemology; Context (archaeology),0.083,Include,Include,Matches 1 inclusion term(s).
https://openalex.org/W2979458500,https://doi.org/10.1177/1748048519880721,"Populism, globalisation and social media",2019,Terry Flew; Petros Iosifidis,International Communication Gazette,"Since the 2010s, we witness the rise of populism and nationalism as part of a reaction against the global policies of the last 30 years in Western liberal democracies and beyond. This article seeks to unpack the rise of populism and nationalism and its relationship to social media. We review the relevant literature relating to the globalization paradigm and assess how it has influenced communication studies. The rise of the globalization theory coincides with key advancements in the post-Cold War world, such as the growth of international trade, the global movement of people, the increase in the number of international laws and forums, economic liberalism, as well as the rise of the internet and global digital communication networks. But while the global era denotes a cosmopolitan vision, economic insecurity, growing inequality in wealth distribution, as well as cultural change and shifts in traditional values and norms have brought about a broader concern that globalization is associated with a shift of power to transnational elites, whose impact upon common people’s life and experiences is not fully acknowledged. Contemporary populism has been associated with nationalism, but also with the active use of social media platforms as alternative communication sites to mainstream media which is seen as having been captured by elite consensus politics. This complicates the relationship between truth and free expression in an age of social media, meaning that we need to account for the role of such platforms in the rise of populism and ‘post-truth’ politics, as well as its scope to advance the goals and strategies of progressive social movements.",133,Populism; Globalization; Political economy; Nationalism; Political science,0.083,Include,Include,Matches 1 inclusion term(s).
https://openalex.org/W3130637604,https://doi.org/10.48335/9789188855299,"Power, Communication, and Politics in the Nordic Countries",2021,Eli Skogerbø; Nete Nørgaard Kristensen; Lars Nord; Øyvind Ihlen,University of Southern Denmark Research Portal (University of Southern Denmark),"The Nordic countries are stable democracies with solid infrastructures for political dia-logue and negotiations. However, both the Nordic model and Nordic media systems are under pressure as the conditions for political communication change not least due to weakened political parties and the widespread use of digital communication media. In this anthology, the similarities and differences in political communication across the Nordic countries are studied. Traditional corporatist mechanisms in the Nordic countries are increasingly challenged by professionals, such as lobbyists, a development that has consequences for the processes and forms of political communication. Populist polit-ical parties have increased their media presence and political influence, whereas the news media have lost readers, viewers, listeners, and advertisers. These developments influence societal power relations and restructure the ways in which political actors communicate about political issues. This book is a key reference for all who are interested in current trends and develop-ments in the Nordic countries. The editors, Eli Skogerbø, Øyvind Ihlen, Nete Nørgaard Kristensen, and Lars Nord, have published extensively on political communication, and the authors are all scholars based in the Nordic countries with specialist knowledge in their fields.",91,Politics; Perspective (graphical); Political science; Art; Law,0.083,Include,Include,Matches 1 inclusion term(s).
https://openalex.org/W4206182481,https://doi.org/10.14763/2019.4.1426,Filter bubble,2019,Axel Bruns,Internet Policy Review,"Concepts such as ‘filter bubble’ enjoy considerable popularity in scholarly as well as mainstream debates, but are rarely defined with any rigour. This has led to highly contradictory research findings. This article provides a critical review of the ‘filter bubble’ idea, and concludes that its persistence has served only to distract scholarly attention from far more critical areas of enquiry.",177,Rigour; Popularity; Bubble; Mainstream; Filter (signal processing),0.083,Include,Include,Matches 1 inclusion term(s).
https://openalex.org/W4309076733,https://doi.org/10.1080/23808985.2022.2142149,News recommender systems: a programmatic research review,2022,Eliza Mitova; Sina Blassnig; Edina Strikovic; Aleksandra Urman; Anikó Hannák,Annals of the International Communication Association,"News recommender systems (NRS) are becoming a ubiquitous part of the digital media landscape. Particularly in the realm of political news, the adoption of NRS can significantly impact journalistic distribution, in turn affecting journalistic work practices and news consumption. Thus, NRS touch both the supply and demand of political news. In recent years, there has been a strong increase in research on NRS. Yet, the field remains dispersed across supply and demand research perspectives. Therefore, the contribution of this programmatic research review is threefold. First, we conduct a scoping study to review scholarly work on the journalistic supply and user demand sides. Second, we identify underexplored areas. Finally, we advance five recommendations for future research from a political communication perspective.",48,Realm; Politics; Work (physics); Consumption (sociology); Perspective (graphical),0.083,Include,Include,Matches 1 inclusion term(s).
https://openalex.org/W4296023750,https://doi.org/10.1093/bjc/azac038,When Law-And-Order Politics Fail: Media Fragmentation and Protective Factors That Limit the Politics of Fear,2022,Murray Lee; Justin R. Ellis; Chloe Keel; Rebecca Wickes; Jonathan Jackson,The British Journal of Criminology,"Abstract Law-and-order politics has long been a topic of scholarly work. The leveraging of fear of crime for political capital has been of particular concern. In the 2018 election in the Australian state of Victoria, crime and law-and-order became prominent political issues, particularly through racialized discourse about ‘African gangs’. That election provides a case study here. This article turns the traditional analysis of the politics of fear of crime around and considers some of the key reasons why law-and-order politics failed to gain decisive political traction in this instance. Media fragmentation and diversification continues to challenge the primacy of political primary definers in unpredictable ways. As such, electoral strategies that seek to leverage fear of crime and community insecurity need to be understood in the context of broader individual, community and social protective factors that might mitigate fear of crime.",7,Politics; Political science; Fear of crime; Law; Leverage (statistics),0.083,Include,Include,Matches 1 inclusion term(s).
https://openalex.org/W4308543867,https://doi.org/10.1177/14648849221138424,Personalisation in Journalism: Ethical insights and blindspots in Finnish legacy media,2022,Henrik Rydenfelt; Lauri Haapanen; Jesse Haapoja; Tuukka Lehtiniemi,Journalism,"The algorithmic personalisation and recommendation of media content has resulted in considerable discussion on related ethical, epistemic and societal concerns. While technologies of personalisation are widely employed by social media platforms, they are currently also being instituted in journalistic media. The objective of this study is to explore how concerns about algorithms are articulated and addressed when technologies of personalisation meet with long-standing journalistic values, norms and publicist missions. It first distinguishes five normative concerns related to personalisation: autonomy, opacity, privacy, selective exposure and discrimination. It then traces the ways that these issues are navigated in the context of journalistic media in Finland where the implications of algorithmic media technologies have received considerable attention. The results indicate that personalisation challenges traditional notions of journalism, including those of choosing what is important and relevant and providing the same content to everyone. However, aspects of personalisation also have a long history within journalistic practices, and new technologies of personalisation are being adapted to accord with journalistic norms and aims. Based on these results, ethical blindspots concerning privacy and discrimination are also identified.",16,Personalization; Journalism; Autonomy; Normative; Context (archaeology),0.083,Include,Include,Matches 1 inclusion term(s).
https://openalex.org/W2959151369,https://doi.org/10.1017/lst.2019.24,Political advertising revisited: digital campaigning and protecting democratic discourse,2019,Michael Harker,Legal Studies,"Abstract This paper is concerned with the legal and regulatory control of electoral campaigning online, in particular ‘microtargeting’. There has been a longstanding consensus in the UK on how to control political advertising, yet the shift of expenditure to the online environment, together with innovations in digital campaigning tools, are exposing tensions and gaps in the current regime. One central harm associated with microtargeting is its potential to undermine meaningful democratic deliberation. The paper interrogates the issues through the lens of electoral law and regulation, and questions the extent to which a recalibration is necessary to deal with the challenges of digital campaigning.",25,Deliberation; Harm; Democracy; Politics; Control (management),0.083,Include,Include,Matches 1 inclusion term(s).
https://openalex.org/W4381089888,https://doi.org/10.1093/ct/qtad007,From “the” public sphere to a network of publics: towards an empirically founded model of contemporary public communication spaces,2023,Axel Bruns,Communication Theory,"Abstract “The” public sphere is now irretrievably fractured into a multiplicity of online and offline, larger and smaller, more or less public spaces that frequently (and often serendipitously) overlap and intersect with one another. This diverse array of what have been described variously as public spheres, public spherules, platform publics, issue publics, or personal publics nonetheless serves many of the same functions that were postulated for the public sphere itself. However, while the communicative structures, functions, and dynamics of many such spaces have been studied in isolation, we still lack a more comprehensive model that connects such case studies in pursuit of an overarching perspective. This article sets out a fundamental toolkit for the development of such an empirically founded model of the contemporary spaces for public communication. It identifies the crucial conceptual building blocks and empirical approaches that may be combined to produce genuinely new insights into how the network of such spaces is structured, and in turn structures our everyday experience of public communication.",86,Publics; Public sphere; Perspective (graphical); Sociology; Public relations,0.083,Include,Include,Matches 1 inclusion term(s).
https://openalex.org/W4311377992,https://doi.org/10.5964/jspp.8051,The explanation-polarisation model: Pseudoscience spreads through explanatory satisfaction and group polarisation,2022,Angelo Fasce,Journal of Social and Political Psychology,"This article presents an integrative model for the endorsement of pseudoscience: the explanation-polarisation model. It is based on a combination of perceived explanatory satisfaction and group polarisation, offering a perspective different from the classical confusion-based conception, in which pseudoscientific beliefs would be accepted through a lack of distinction between science and science mimicry. First, I discuss the confusion-based account in the light of current evidence, pointing out some of its explanatory shortcomings. Second, I develop the explanation-polarisation model, showing its explanatory power in connection with recent research outcomes in cognitive and social psychology.",7,Pseudoscience; Explanatory power; Psychology; Perspective (graphical); Confusion,0.083,Include,Include,Matches 1 inclusion term(s).
https://openalex.org/W3013585979,https://doi.org/10.32920/24282025,"Polarisation, Violent Extremism and Resilience in Europe today: An analytical framework",2023,Richard McNeil‐Willson; Vivian Gerrand; Francesca Scrinzi; Anna Triandafyllidou,,"&lt;p&gt;This paper aims to conduct a systematic and critical review of contemporary literature on processes of polarisation, the role they are perceived as playing in creating a matrix of adversities that can lead to increased vulnerability to what is often termed ‘violent extremism’, and the potential impact of practices that are understood as building pro-social resilience to such adversities. Through a wide-ranging review, taking in studies and practice on polarisation and ‘violent extremism’, the authors aim to identify a schema of what are broadly conceptualised as vulnerabilities – factors, operating on macro, meso and micro levels, which may either increase or decrease the likelihood that communities become fragmented and polarised within a European context. &lt;/p&gt;",15,Violent extremism; Vulnerability (computing); Context (archaeology); Criminology; Political science,0.083,Include,Include,Matches 1 inclusion term(s).
https://openalex.org/W4318457249,https://doi.org/10.33093/jclc.2023.3.1.4,Confirmation Bias in Our Opinions on Social Media: A Qualitative Approach,2023,Ahmad Noor Hazim Ahmad Ghani; Hawa Rahmat,Journal of Communication Language and Culture,"Personal opinions are shaped by several factors, such as social, political, and economic issues. Subconscious bias is caused by factors such as the socioeconomic environment in which a person was raised, information gleaned from a network of friends, acquaintances, co-workers, as well as information from all other information sources. Confirmation bias is the propensity to look for evidence that supports one's preconceived notions rather than contradicts them. Due to its pressure on influencing personal opinions, confirmation bias has recently come back into focus as a topic of discussion, and social media today seems to have the biggest impact on the creation of confirmation bias in personal opinions on a variety of issues. Owing to social media's immense fame and popularity today, it has turned into a source of confirmation bias. Therefore, what are the factors that contribute to confirmation bias in our opinions on social media? How does confirmation bias shape our opinions on social media? A semi-structured interview was conducted with six (6) informants to seek answers to what and how confirmation bias shapes our opinions on social media. This study produced four themes, which are education level, algorithm, conformity, and self-control. Briefly, social media does shape confirmation bias in internet users' personal opinions. Finally, the current study has a limitation in that it only looks at social media, personal opinions, and confirmation bias.",6,Social media; Qualitative research; Psychology; Social psychology; Computer science,0.017,Include,Include,Matches 2 inclusion term(s).
https://openalex.org/W4410362196,https://doi.org/10.3390/socsci14050304,Climate Change Disinformation on Social Media: A Meta-Synthesis on Epistemic Welfare in the Post-Truth Era,2025,Essien Oku Essien,Social Sciences,"Climate change disinformation has emerged as a substantial issue in the internet age, affecting public perceptions, policy response, and climate actions. This study, grounded on the theoretical frameworks of social epistemology, Habermas’s theory of communicative action, post-truth, and Foucault’s theory of power-knowledge, examines the effect of digital infrastructures, ideological forces, and epistemic power dynamics on climate change disinformation. The meta-synthesis approach in the study reveals the mechanics of climate change disinformation on social media, the erosion of epistemic welfare influenced by post-truth dynamics, and the ideological and algorithmic amplification of disinformation, shedding light on climate change misinformation as well. The findings show that climate change disinformation represents not only a collection of false claims but also a broader epistemic issue sustained by digital environments, power structures, and fossil corporations. Right-wing populist movements, corporate interests, and algorithmic recommendation systems substantially enhance climate skepticism, intensifying political differences and public distrust in scientific authority. The study highlights the necessity of addressing climate change disinformation through improved scientific communication, algorithmic openness, and digital literacy initiatives. Resolving this conundrum requires systemic activities that go beyond fact-checking, emphasizing epistemic justice and legal reforms.",8,Disinformation; Social media; Welfare; Climate change; Post truth,0.017,Include,Include,Matches 2 inclusion term(s).
https://openalex.org/W4385806860,https://doi.org/10.1145/3616088,Understanding the Contribution of Recommendation Algorithms on Misinformation Recommendation and Misinformation Dissemination on Social Networks,2023,R. S. Pathak; Francesca Spezzano; Maria Soledad Pera,ACM Transactions on the Web,"Social networks are a platform for individuals and organizations to connect with each other and inform, advertise, spread ideas, and ultimately influence opinions. These platforms have been known to propel misinformation. We argue that this could be compounded by the recommender algorithms that these platforms use to suggest items potentially of interest to their users, given the known biases and filter bubbles issues affecting recommender systems. While much has been studied about misinformation on social networks, the potential exacerbation that could result from recommender algorithms in this environment is in its infancy. In this manuscript, we present the result of an in-depth analysis conducted on two datasets ( Politifact FakeNewsNet dataset and HealthStory FakeHealth dataset ) in order to deepen our understanding of the interconnection between recommender algorithms and misinformation spread on Twitter. In particular, we explore the degree to which well-known recommendation algorithms are prone to be impacted by misinformation. Via simulation, we also study misinformation diffusion on social networks, as triggered by suggestions produced by these recommendation algorithms. Outcomes from this work evidence that misinformation does not equally affect all recommendation algorithms. Popularity-based and network-based recommender algorithms contribute the most to misinformation diffusion. Users who are known to be superspreaders are known to directly impact algorithmic performance and misinformation spread in specific scenarios. Findings emerging from our exploration result in a number of implications for researchers and practitioners to consider when designing and deploying recommender algorithms in social networks.",45,Misinformation; Recommender system; Computer science; Popularity; Collaborative filtering,0.017,Include,Include,Matches 2 inclusion term(s).
https://openalex.org/W4388179664,https://doi.org/10.1111/isj.12483,Visual audience gatekeeping on social media platforms: A critical investigation on visual information diffusion before and during the Russo–Ukrainian War,2023,Khalid Durani; Andreas Eckhardt; Walid Durani; Tim Kollmer; Nils Augustin,Information Systems Journal,"Abstract Gatekeepers, including prerogative elites and institutions, possess multifaceted tools for controlling information. Historically, these gatekeepers have systematically instrumentalized visual information to shape audience perceptions in alignment with specific agendas. However, the advent of social media platforms has disrupted these power dynamics, empowering audiences through user‐driven visual information exchanges. This has led to visual audience gatekeeping whereby users act as audience gatekeepers by selectively disseminating visual content, thus shaping information diffusion. While this democratisation of gatekeeping holds considerable promise for user empowerment, it also presents risks. These risks stem from the inherently persuasive yet manipulative qualities of visual content, compounded by users' susceptibility to unconscious biases, especially during polarising events. Therefore, we critically investigated visual audience gatekeeping in the context of the Russo–Ukrainian War, specifically focusing on a Reddit subforum devoted to Russia‐related discussions. We find that visual audience gatekeeping operates within a paradigm that reflects the social reality the audience embraces. Audience gatekeepers disseminate visual information both to reproduce and defend an idealised conception of this social reality. Collectively, they produce a visual echo chamber characterised by low information diversity, which, in turn, reinforces and perpetuates the incumbent paradigm. However, heightened social tensions can trigger a paradigm shift and amplify the reproduction and defence processes, increasing the potential for the diffusion of more radical and extreme visual narratives. Based on our findings, we propose a theoretical model of visual audience gatekeeping, which has important implications for research on visuals, gatekeeping and social media platforms.",14,Gatekeeping; Sociology; Context (archaeology); Social media; Visual rhetoric,0.017,Include,Include,Matches 2 inclusion term(s).
https://openalex.org/W2900227103,https://doi.org/10.1038/s41598-019-43830-2,Modelling opinion dynamics in the age of algorithmic personalisation,2019,Nicola Perra; Luis E. C. Rocha,Scientific Reports,"Modern technology has drastically changed the way we interact and consume information. For example, online social platforms allow for seamless communication exchanges at an unprecedented scale. However, we are still bounded by cognitive and temporal constraints. Our attention is limited and extremely valuable. Algorithmic personalisation has become a standard approach to tackle the information overload problem. As result, the exposure to our friends' opinions and our perception about important issues might be distorted. However, the effects of algorithmic gatekeeping on our hyper-connected society are poorly understood. Here, we devise an opinion dynamics model where individuals are connected through a social network and adopt opinions as function of the view points they are exposed to. We apply various filtering algorithms that select the opinions shown to each user (i) at random (ii) considering time ordering or (iii) its current opinion. Furthermore, we investigate the interplay between such mechanisms and crucial features of real networks. We found that algorithmic filtering might influence opinions' share and distributions, especially in case information is biased towards the current opinion of each user. These effects are reinforced in networks featuring topological and spatial correlations where echo chambers and polarisation emerge. Conversely, heterogeneity in connectivity patterns reduces such tendency. We consider also a scenario where one opinion, through nudging, is centrally pushed to all users. Interestingly, even minimal nudging is able to change the status quo moving it towards the desired view point. Our findings suggest that simple filtering algorithms might be powerful tools to regulate opinion dynamics taking place on social networks.",122,Computer science; Status quo; Personalization; Information overload; Function (biology),0.017,Include,Include,Matches 2 inclusion term(s).
https://openalex.org/W3135903229,https://doi.org/10.2478/nor-2021-0002,A critical review of filter bubbles and a comparison with selective exposure,2021,Peter Dahlgren,Nordicom review/NORDICOM review,"Abstract The new high-choice media environment has raised concerns that users of social networking sites primarily select political information that supports their political opinions and avoid information that challenges them. This behaviour is reinforced by personalisation algorithms that create filter bubbles and both narrow the available content and exclude challenging information over time. These concerns have, however, been contested. This article challenges the underlying theoretical assumptions about filter bubbles, and compares filter bubbles to what we already know about selective exposure and human psychology. The article lists nine counterarguments to the filter bubble thesis. In short, I argue that the assumptions of filter bubbles contradict many of the previous findings of selective exposure research. More specifically, when discussing filter bubbles there is a risk of confusing two arguments: one strong – but also trivial – that is about technology (e.g., personalisation leads to different information), and one weak and speculative – but also the most interesting – that is about society (e.g., personalisation increases political polarisation in society).",125,Personalization; Filter (signal processing); Politics; Computer science; Sociology,0.0,Include,Include,Matches 3 inclusion term(s).
https://openalex.org/W3084316613,https://doi.org/10.1111/nana.12685,Digital nationalism: Understanding the role of digital media in the rise of ‘new’ nationalism,2020,Sabina Mihelj; César Jiménez,Nations and Nationalism,"Abstract While digital technologies were initially seen as harbingers of globalisation and cosmopolitanism, scholars increasingly acknowledge their role in the rise of nationalism and right‐wing populism. Yet this surge of interest leaves at least two important questions unanswered. Where was nationalism before its apparent resurgence? Are contemporary forms of nationalism different from their predecessors, and can these changes be linked to digital technologies? To answer these questions, we argue for the importance of understanding the less visible ways in which digital technologies reproduce our sense of belonging to a world of nations. We discuss three such mechanisms: the architecture of internet domains, the bias of algorithms and the formation of national digital ecosystems. Next, we examine three characteristics of contemporary nationalism that can be partly linked to recent shifts in the global communication ecology: diversification, fragmentation and commodification. We conclude by considering the implications of our arguments for future research in the field.",180,Nationalism; Cosmopolitanism; Commodification; Globalization; Populism,0.0,Exclude,Exclude,No inclusion terms matched.
https://openalex.org/W4214892026,https://doi.org/10.3233/ds-220054,The complex link between filter bubbles and opinion polarization,2022,Marijn A. Keijzer; Michael Mäs,Data Science,"There is public and scholarly debate about the effects of personalized recommender systems implemented in online social networks, online markets, and search engines. Some have warned that personalization algorithms reduce the diversity of information diets which confirms users’ previously held attitudes and beliefs. This, in turn, fosters the emergence opinion polarization. Critics of this personalization-polarization hypothesis argue that the effects of personalization on information diets are too weak to have meaningful effects. Here, we show that contributions to both sides of the debate fail to consider the complexity that arises when large numbers of interdependent individuals interact and exert influence on one another in algorithmically governed communication systems. Summarizing insights derived from formal models of social networks, we demonstrate that opinion dynamics can be critically influenced by mechanisms active on three levels of analysis: the individual, local, and global level. We show that theoretical and empirical research on these three levels is needed before one can determine whether personalization actually fosters polarization or not. We describe how the complexity approach can be used to anticipate and prevent undesired effects of communication technology on public debate and democratic decision-making.",37,Personalization; Polarization (electrochemistry); Interdependence; Democracy; Public opinion,0.0,Include,Include,Matches 3 inclusion term(s).
